Fund Name,Date,NAV
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-05-10,23.4777
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-05-13,23.5011
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-05-14,23.4945
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-05-15,23.5203
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-05-16,23.508
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-05-17,23.5256
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-05-20,23.5135
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-05-21,23.5368
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-05-22,23.5234
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-05-23,23.5362
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-05-24,23.5362
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-05-27,23.5768
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-05-28,23.5622
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-05-29,23.5924
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-05-30,23.5814
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-05-31,23.6256
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-06-03,23.6096
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-06-04,23.6014
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-06-06,23.6187
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-06-07,23.6253
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-06-10,23.6398
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-06-11,23.632
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-06-12,23.6418
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-06-13,23.6492
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-06-14,23.6613
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-06-17,23.6583
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-06-18,23.6693
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-06-19,23.6719
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-06-20,23.6596
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-06-21,23.6677
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-06-24,23.6828
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-06-25,23.6769
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-06-26,23.6745
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-06-27,23.6761
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-06-28,23.6924
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-07-01,23.7004
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-07-02,23.7082
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-07-03,23.7112
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-07-04,23.7203
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-07-05,23.7532
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-07-08,23.7587
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-07-09,23.7745
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-07-10,23.7802
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-07-11,23.7779
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-07-12,23.7875
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-07-15,23.7983
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-07-16,23.7954
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-07-17,23.8059
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-07-18,23.8019
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-07-19,23.8145
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-07-22,23.8046
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-07-23,23.8193
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-07-24,23.8314
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-07-25,23.8279
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-07-26,23.8281
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-07-29,23.8649
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-07-30,23.8859
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-07-31,23.8684
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-08-01,23.8558
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-08-02,23.8722
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-08-05,23.8659
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-08-06,23.8765
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-08-07,23.9012
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-08-08,23.8828
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-08-09,23.9041
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-08-13,23.9336
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-08-14,23.9367
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-08-16,23.9253
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-08-19,23.9472
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-08-20,23.9403
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-08-21,23.9467
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-08-22,23.9675
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-08-23,23.9447
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-08-26,23.9712
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-08-27,23.9684
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-08-28,23.9773
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-08-29,23.9593
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-08-30,23.9859
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-09-03,23.9974
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-09-04,23.9768
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-09-05,23.9889
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-09-06,23.9934
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-09-09,24.0029
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-09-11,24.0035
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-09-12,24.0225
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-09-13,23.9982
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-09-16,24.0222
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-09-17,24.0255
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-09-18,24.0253
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-09-19,24.0395
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-09-20,24.0194
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-09-23,24.0521
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-09-24,24.0233
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-09-25,24.0228
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-09-26,24.0349
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-09-27,24.0492
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-09-30,24.0583
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-10-01,24.0604
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-10-03,24.0753
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-10-04,24.0944
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-10-07,24.1097
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-10-09,24.0961
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-10-10,24.1264
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-10-11,24.129
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-10-14,24.1474
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-10-15,24.1314
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-10-16,24.1349
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-10-17,24.1413
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-10-18,24.1506
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-10-22,24.1401
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-10-23,24.1507
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-10-24,24.1569
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-10-25,24.1652
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-10-29,24.1785
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-10-30,24.1932
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-10-31,24.2055
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-11-01,24.2047
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-11-04,24.2058
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-11-05,24.2093
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-11-06,24.2106
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-11-07,24.2194
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-11-08,24.2309
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-11-11,24.2262
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-11-13,24.2456
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-11-14,24.236
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-11-15,24.228
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-11-18,24.2351
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-11-19,24.2377
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-11-20,24.2493
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-11-21,24.2696
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-11-22,24.2742
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-11-25,24.2566
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-11-26,24.2573
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-11-27,24.2791
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-11-28,24.2844
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-11-29,24.2834
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-12-02,24.2778
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-12-03,24.2868
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-12-04,24.2827
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-12-05,24.3047
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-12-06,24.3071
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-12-09,24.3122
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-12-10,24.3088
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-12-11,24.3103
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-12-12,24.3013
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-12-13,24.3028
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-12-16,24.3171
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-12-17,24.3174
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-12-18,24.3307
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-12-19,24.3314
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-12-20,24.33
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-12-23,24.3376
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-12-24,24.335
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-12-26,24.3417
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-12-27,24.3376
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-12-30,24.3474
BANDHAN Arbitrage Fund - Regular Plan - Growth,2019-12-31,24.3422
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-01-01,24.3643
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-01-02,24.3669
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-01-03,24.3971
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-01-06,24.393
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-01-07,24.3852
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-01-08,24.3969
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-01-09,24.3958
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-01-10,24.4153
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-01-13,24.412
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-01-14,24.4048
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-01-15,24.4033
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-01-16,24.4143
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-01-17,24.4155
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-01-20,24.4215
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-01-21,24.4265
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-01-22,24.4272
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-01-23,24.437
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-01-24,24.4493
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-01-27,24.4643
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-01-28,24.4581
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-01-29,24.469
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-01-30,24.4771
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-01-31,24.48
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-02-03,24.5194
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-02-04,24.5255
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-02-05,24.5171
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-02-06,24.5184
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-02-07,24.5196
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-02-10,24.5278
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-02-11,24.5211
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-02-12,24.519
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-02-13,24.5349
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-02-14,24.5312
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-02-17,24.5312
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-02-18,24.535
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-02-19,24.5354
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-02-20,24.5532
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-02-24,24.5706
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-02-25,24.5532
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-02-26,24.5757
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-02-27,24.5833
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-02-28,24.6651
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-03-02,24.6114
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-03-03,24.5916
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-03-04,24.5963
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-03-05,24.6132
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-03-06,24.6248
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-03-09,24.6056
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-03-11,24.6232
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-03-12,24.664
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-03-13,24.6553
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-03-16,24.7204
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-03-17,24.6914
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-03-18,24.6634
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-03-19,24.652
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-03-20,24.6105
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-03-23,24.6359
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-03-24,24.5566
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-03-25,24.5303
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-03-26,24.5502
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-03-27,24.6233
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-03-30,24.6487
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-03-31,24.6765
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-04-01,24.6748
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-04-03,24.6728
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-04-07,24.617
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-04-08,24.6746
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-04-09,24.6859
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-04-13,24.6559
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-04-15,24.6899
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-04-16,24.6491
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-04-17,24.6601
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-04-20,24.7178
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-04-21,24.7299
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-04-22,24.7154
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-04-23,24.7496
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-04-24,24.7465
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-04-27,24.7301
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-04-28,24.7311
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-04-29,24.7573
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-04-30,24.7807
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-05-04,24.7846
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-05-05,24.7937
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-05-06,24.7785
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-05-07,24.8012
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-05-08,24.8259
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-05-11,24.8258
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-05-12,24.7976
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-05-13,24.8158
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-05-14,24.814
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-05-15,24.8192
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-05-18,24.8304
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-05-19,24.8344
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-05-20,24.8351
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-05-21,24.8688
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-05-22,24.8565
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-05-26,24.8559
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-05-27,24.878
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-05-28,24.9121
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-05-29,24.9825
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-06-01,24.8697
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-06-02,24.8602
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-06-03,24.8368
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-06-04,24.8504
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-06-05,24.8435
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-06-08,24.8676
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-06-09,24.8821
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-06-10,24.8521
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-06-11,24.8807
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-06-12,24.879
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-06-15,24.875
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-06-16,24.8854
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-06-17,24.8973
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-06-18,24.8888
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-06-19,24.8802
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-06-22,24.8934
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-06-23,24.8644
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-06-24,24.8693
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-06-25,24.8869
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-06-26,24.9235
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-06-29,24.9224
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-06-30,24.9398
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-07-01,24.8848
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-07-02,24.8735
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-07-03,24.9019
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-07-06,24.8741
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-07-07,24.8894
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-07-08,24.8792
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-07-09,24.8636
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-07-10,24.8809
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-07-13,24.8884
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-07-14,24.8981
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-07-15,24.8963
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-07-16,24.9148
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-07-17,24.8878
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-07-20,24.9123
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-07-21,24.8966
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-07-22,24.9162
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-07-23,24.9047
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-07-24,24.9331
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-07-27,24.9277
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-07-28,24.9149
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-07-29,24.9033
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-07-30,24.935
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-07-31,24.9145
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-08-03,24.9231
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-08-04,24.9271
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-08-05,24.9125
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-08-06,24.9327
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-08-07,24.927
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-08-10,24.9102
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-08-11,24.9206
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-08-12,24.9321
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-08-13,24.9313
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-08-14,24.9526
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-08-17,24.9478
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-08-18,24.9485
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-08-19,24.9513
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-08-20,24.971
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-08-21,24.9649
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-08-24,24.9522
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-08-25,24.973
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-08-26,24.9751
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-08-27,24.9776
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-08-28,24.9739
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-08-31,24.9811
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-09-01,24.955
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-09-02,24.9688
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-09-03,24.9727
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-09-04,24.987
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-09-07,24.9901
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-09-08,25.0154
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-09-09,24.9806
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-09-10,25.0082
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-09-11,25.0093
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-09-14,25.0033
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-09-15,25.0133
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-09-16,25.0096
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-09-17,25.0121
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-09-18,25.0296
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-09-21,25.0418
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-09-22,25.0305
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-09-23,25.0291
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-09-24,25.0544
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-09-25,25.0683
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-09-28,25.0553
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-09-29,25.0389
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-09-30,25.0582
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-10-01,25.0524
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-10-05,25.0448
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-10-06,25.0553
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-10-07,25.0573
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-10-08,25.0677
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-10-09,25.0651
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-10-12,25.0815
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-10-13,25.0797
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-10-14,25.0912
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-10-15,25.1104
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-10-16,25.0946
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-10-19,25.0892
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-10-20,25.1076
BANDHAN Arbitrage Fund - Regular Plan - Growth,2020-10-21,25.1158
